AH,Vis_Min,Part_Min,Temp,Vis,Dist
4.660230044,39565.7335644391,0.0,2.288884923,40542.33962,4819.791566
15.99218069,37087.107537652,0.0,19.52811841,37809.10154,2964.402871
11.72584704,39423.3070327192,0.0,18.87181626,39686.03967,2013.940786
6.837954044,8444.21035189373,92.2744359039841,6.26556482,9267.818016,4819.483157
20.53497196,8507.02125457016,33.8214864048713,23.31017461,9154.408889,2963.179825
18.1171088,62075.34606661,0.0,23.12470147,63057.78756,2117.144517
18.5435311,30100.8549114116,0.0,27.74233648,32538.14732,2117.152077
4.27839833,18660.6329472948,0.0,0.829927662,20045.79771,4824.756281
19.77088218,21548.6315940191,0.0,27.19964196,23015.16433,2964.778846
11.56918011,2394.72174818869,48.9140277857738,13.44882146,2518.250158,2019.878479
10.06439078,8852.78306538762,106.100349178994,11.68956259,9266.475747,2019.038428
18.53852277,4642.08825977845,292.437050761307,23.77635914,4883.019067,2958.569422
5.923135086,33550.3397156856,0.0,8.45484609,35175.33811,4825.382663
10.51825655,51779.3827062023,0.0,22.76963777,55595.9136,2964.951586
21.99925456,11700.5760435848,0.0,31.15916061,11838.3904,3967.241797
17.30853673,40265.8336538415,9.25142657734871,24.86694818,41509.24387,2955.27212
6.956465366,42998.127209351,0.0,9.392647285,45183.71449,4818.548595
5.374484112,7778.62457589154,114.851248061053,7.17132709,7804.955003,2012.302486
19.27165187,21952.4710570071,0.0,25.67697245,23093.44203,2121.835932
20.06276179,23391.9505582503,0.0,27.07042209,24329.27504,2114.906301
18.91425757,22331.6223812213,0.0,24.7497042,22653.19685,2955.923322
19.61557074,1620.37438443422,159.086219216751,23.45764415,1710.819647,2120.868639
3.636169437,22313.2706765093,0.0,-2.624698079,23084.07492,4826.284081
5.699997969,25228.8590952386,17.6294094467842,6.575838454,27699.87511,4822.45153
17.45337268,5675.16190513141,84.7268946278598,22.30001161,6022.767433,2112.314749
3.19958763,58650.9547193732,0.0,5.613868031,63882.76105,2020.375775
16.49218328,36044.3667789505,0.0,20.13950156,39459.16638,2964.774419
6.988760053,29398.0376309938,0.0,7.973720903,29755.90321,4818.753915
3.415844144,64013.72522005,5.93183829884402,0.550685311,68158.40391,4821.94437
4.80134147,17228.5876774739,0.0,4.321058605,17829.64705,2012.020698
17.09007905,8656.26506573757,116.644894903351,22.30586974,9563.718264,2961.144032
18.87109262,38930.512815863,0.0,27.47545911,41669.81455,2114.531165
6.028607322,70639.4586059699,0.0,15.15424576,74997.62025,2019.955149
5.667972909,8575.17839916748,80.8325365145093,3.966912122,8872.658554,4819.440172
5.058634753,21324.6600388373,0.0,10.57088815,21332.44424,2014.13907
4.016147271,14387.1047557075,0.0,1.342479539,14656.20827,2018.930927
7.112927923,15080.3973250237,64.8980418025175,9.61762106,15540.09737,4824.023079
13.17703557,59846.3978213043,0.0,19.43310307,65840.68705,2959.980999
18.51943788,39881.2109697927,0.0,26.40452195,40967.43167,2964.190765
17.66885873,779.827195165122,23.6562084466982,23.99747047,820.6958242,2959.145299
4.518105923,4451.38783483947,64.5769404362407,0.06846575,4561.032174,4822.375929
